seance_id,film_id,salle_id,date_seance,creneau,jour_semaine,nb_spectateurs,taux_occupation
1918,28,3,2024-09-23,16h30,Lundi,40,67.59
1919,53,3,2024-09-23,22h00,Lundi,7,13.21
1920,48,1,2024-09-23,14h00,Lundi,19,27.57
1921,70,4,2024-09-23,16h30,Lundi,24,32.35
1922,101,2,2024-09-23,14h00,Lundi,7,9.86
1923,61,3,2024-09-23,22h00,Lundi,25,41.82
1924,78,1,2024-09-23,22h00,Lundi,36,51.14
1925,95,1,2024-09-23,20h30,Lundi,71,100.0
1926,33,4,2024-09-23,14h00,Lundi,27,36.12
1927,82,3,2024-09-23,22h00,Lundi,19,32.12
1928,31,4,2024-09-23,16h30,Lundi,36,48.36
1929,51,3,2024-09-24,14h00,Mardi,60,100.0
1930,31,3,2024-09-24,11h30,Mardi,23,39.99
1931,21,4,2024-09-24,20h30,Mardi,64,86.01
1932,83,4,2024-09-24,22h00,Mardi,43,58.02
1933,5,3,2024-09-24,22h00,Mardi,36,60.28
1934,63,4,2024-09-24,20h30,Mardi,71,95.06
1935,53,3,2024-09-24,20h30,Mardi,10,18.26
1936,13,2,2024-09-24,20h30,Mardi,80,100.0
1937,34,1,2024-09-24,14h00,Mardi,19,27.95
1938,71,3,2024-09-24,16h30,Mardi,32,54.25
1939,89,1,2024-09-24,22h00,Mardi,38,54.28
1940,81,4,2024-09-24,22h00,Mardi,32,43.53
1941,83,2,2024-09-24,09h00,Mardi,4,5.0
1942,41,1,2024-09-24,09h00,Mardi,15,21.87
1943,21,2,2024-09-24,18h30,Mardi,64,80.35
1944,84,2,2024-09-24,22h00,Mardi,14,18.03
1945,77,4,2024-09-24,22h00,Mardi,35,47.21
1946,95,2,2024-09-24,14h00,Mardi,18,23.11
1947,23,3,2024-09-24,22h00,Mardi,34,57.0
1948,48,2,2024-09-24,16h30,Mardi,42,52.94
1949,74,2,2024-09-25,09h00,Mercredi,34,43.75
1950,83,2,2024-09-25,09h00,Mercredi,4,5.0
1951,60,2,2024-09-25,14h00,Mercredi,71,89.8
1952,52,4,2024-09-25,18h30,Mercredi,38,51.04
1953,34,2,2024-09-25,09h00,Mercredi,17,22.08
1954,73,1,2024-09-25,09h00,Mercredi,11,16.09
1955,92,4,2024-09-25,22h00,Mercredi,57,76.56
1956,87,4,2024-09-25,09h00,Mercredi,4,5.64
1957,29,2,2024-09-25,11h30,Mercredi,38,48.74
1958,35,3,2024-09-25,20h30,Mercredi,52,87.69
1959,64,4,2024-09-25,11h30,Mercredi,7,10.58
1960,28,3,2024-09-25,20h30,Mercredi,59,98.42
1961,87,2,2024-09-25,16h30,Mercredi,48,61.02
1962,4,3,2024-09-25,14h00,Mercredi,44,74.28
1963,31,4,2024-09-25,11h30,Mercredi,11,15.56
1964,59,1,2024-09-25,09h00,Mercredi,55,78.31
1965,61,2,2024-09-25,22h00,Mercredi,31,39.81
1966,88,2,2024-09-25,20h30,Mercredi,75,94.52
1967,50,4,2024-09-25,20h30,Mercredi,45,61.17
1968,72,1,2024-09-25,09h00,Mercredi,3,5.32
1969,43,2,2024-09-25,16h30,Mercredi,65,82.04
1970,86,1,2024-09-25,09h00,Mercredi,3,5.0
1971,33,4,2024-09-25,14h00,Mercredi,47,62.72
1972,72,1,2024-09-26,18h30,Jeudi,49,69.48
1973,23,3,2024-09-26,11h30,Jeudi,3,5.0
1974,60,2,2024-09-26,09h00,Jeudi,51,64.35
1975,41,4,2024-09-26,11h30,Jeudi,15,21.32
1976,17,4,2024-09-26,22h00,Jeudi,51,68.38
1977,36,3,2024-09-26,16h30,Jeudi,25,42.95
1978,79,3,2024-09-26,18h30,Jeudi,59,99.04
1979,41,4,2024-09-26,11h30,Jeudi,4,6.49
1980,98,2,2024-09-26,18h30,Jeudi,80,100.0
1981,85,4,2024-09-26,09h00,Jeudi,10,13.51
1982,24,1,2024-09-26,16h30,Jeudi,46,65.73
1983,34,2,2024-09-26,20h30,Jeudi,71,89.17
1984,64,1,2024-09-26,16h30,Jeudi,32,46.22
1985,46,4,2024-09-26,16h30,Jeudi,18,24.82
1986,19,1,2024-09-26,14h00,Jeudi,32,46.02
1987,12,2,2024-09-26,22h00,Jeudi,29,37.15
1988,96,3,2024-09-26,18h30,Jeudi,52,87.26
1989,85,2,2024-09-26,18h30,Jeudi,55,69.09
1990,99,2,2024-09-26,16h30,Jeudi,46,57.99
1991,10,2,2024-09-26,22h00,Jeudi,29,36.66
1992,43,1,2024-09-26,14h00,Jeudi,24,35.06
1993,88,1,2024-09-27,16h30,Vendredi,26,36.81
1994,14,3,2024-09-27,11h30,Vendredi,34,57.5
1995,4,1,2024-09-27,16h30,Vendredi,58,81.99
1996,59,3,2024-09-27,18h30,Vendredi,28,47.24
1997,85,1,2024-09-27,14h00,Vendredi,41,58.26
1998,58,3,2024-09-27,20h30,Vendredi,25,42.05
1999,94,2,2024-09-27,11h30,Vendredi,26,33.54
2000,37,3,2024-09-27,22h00,Vendredi,8,13.9
2001,8,1,2024-09-27,18h30,Vendredi,70,99.79
2002,52,3,2024-09-27,11h30,Vendredi,52,88.3
2003,31,4,2024-09-27,09h00,Vendredi,18,24.33
2004,50,4,2024-09-27,14h00,Vendredi,29,38.85
2005,83,2,2024-09-27,09h00,Vendredi,5,6.48
2006,95,3,2024-09-27,20h30,Vendredi,60,100.0
2007,78,2,2024-09-27,14h00,Vendredi,32,40.37
2008,66,2,2024-09-27,16h30,Vendredi,23,29.05
2009,58,4,2024-09-27,16h30,Vendredi,75,100.0
2010,12,4,2024-09-27,22h00,Vendredi,46,61.5
2011,48,2,2024-09-27,16h30,Vendredi,38,48.23
2012,66,3,2024-09-27,16h30,Vendredi,26,44.72
2013,87,2,2024-09-27,20h30,Vendredi,65,81.52
2014,64,1,2024-09-27,14h00,Vendredi,19,28.15
2015,60,4,2024-09-27,09h00,Vendredi,61,81.62
2016,20,2,2024-09-27,20h30,Vendredi,76,95.07
2017,39,2,2024-09-27,18h30,Vendredi,56,70.26
2018,10,1,2024-09-28,18h30,Samedi,71,100.0
2019,14,4,2024-09-28,16h30,Samedi,69,92.83
2020,73,3,2024-09-28,14h00,Samedi,39,65.07
2021,33,1,2024-09-28,22h00,Samedi,43,60.8
2022,85,4,2024-09-28,11h30,Samedi,21,28.62
2023,101,2,2024-09-28,22h00,Samedi,29,36.34
2024,91,3,2024-09-28,14h00,Samedi,21,35.32
2025,76,4,2024-09-28,22h00,Samedi,24,32.19
2026,34,3,2024-09-28,22h00,Samedi,31,51.98
2027,104,2,2024-09-28,11h30,Samedi,29,36.64
2028,78,3,2024-09-28,22h00,Samedi,35,58.51
2029,87,1,2024-09-28,16h30,Samedi,41,58.53
2030,15,1,2024-09-28,11h30,Samedi,28,39.97
2031,84,4,2024-09-28,16h30,Samedi,38,51.15
2032,96,4,2024-09-28,14h00,Samedi,7,9.61
2033,80,3,2024-09-28,20h30,Samedi,51,85.84
2034,51,3,2024-09-28,09h00,Samedi,35,58.44
2035,17,2,2024-09-28,09h00,Samedi,20,25.27
2036,90,2,2024-09-28,22h00,Samedi,51,64.27
2037,4,2,2024-09-28,16h30,Samedi,54,67.86
2038,56,2,2024-09-28,09h00,Samedi,48,60.78
2039,39,4,2024-09-28,11h30,Samedi,17,22.81
2040,22,2,2024-09-28,20h30,Samedi,80,100.0
2041,90,4,2024-09-28,16h30,Samedi,27,36.39
2042,32,2,2024-09-29,14h00,Dimanche,42,53.74
2043,73,4,2024-09-29,09h00,Dimanche,12,16.99
2044,92,4,2024-09-29,16h30,Dimanche,38,51.03
2045,64,3,2024-09-29,09h00,Dimanche,3,5.0
2046,76,4,2024-09-29,11h30,Dimanche,27,36.29
2047,92,1,2024-09-29,18h30,Dimanche,61,87.12
2048,71,1,2024-09-29,14h00,Dimanche,26,37.08
2049,83,4,2024-09-29,16h30,Dimanche,52,69.63
2050,83,3,2024-09-29,16h30,Dimanche,41,68.43
2051,90,4,2024-09-29,09h00,Dimanche,17,23.41
2052,61,3,2024-09-29,16h30,Dimanche,39,65.89
2053,30,2,2024-09-29,18h30,Dimanche,80,100.0
2054,78,4,2024-09-29,11h30,Dimanche,21,29.29
2055,38,4,2024-09-29,16h30,Dimanche,46,61.75
2056,95,3,2024-09-29,22h00,Dimanche,33,55.95
2057,61,2,2024-09-29,18h30,Dimanche,67,84.08
2058,12,4,2024-09-29,11h30,Dimanche,42,56.22
2059,23,2,2024-09-29,11h30,Dimanche,21,26.44
2060,54,4,2024-09-29,14h00,Dimanche,73,97.79
2061,31,2,2024-09-29,18h30,Dimanche,76,95.7
2062,34,3,2024-09-29,20h30,Dimanche,60,100.0
2063,21,2,2024-09-29,22h00,Dimanche,58,72.81
2064,104,1,2024-09-29,14h00,Dimanche,21,30.83
2065,56,1,2024-09-29,18h30,Dimanche,46,66.05
2066,34,3,2024-09-30,22h00,Lundi,43,73.25
2067,46,1,2024-09-30,22h00,Lundi,24,34.81
2068,20,1,2024-09-30,20h30,Lundi,62,88.42
2069,7,4,2024-09-30,22h00,Lundi,14,19.79
2070,15,1,2024-09-30,22h00,Lundi,34,48.13
2071,79,1,2024-09-30,22h00,Lundi,15,21.81
2072,22,1,2024-09-30,22h00,Lundi,37,52.54
2073,27,3,2024-09-30,11h30,Lundi,15,25.45
2074,98,4,2024-09-30,20h30,Lundi,40,53.34
2075,13,2,2024-09-30,20h30,Lundi,58,73.46
2076,16,2,2024-09-30,16h30,Lundi,63,78.76
2077,54,1,2024-09-30,11h30,Lundi,65,91.91
2078,37,2,2024-09-30,09h00,Lundi,4,5.0
2079,35,3,2024-09-30,20h30,Lundi,57,95.35
2080,86,2,2024-09-30,11h30,Lundi,10,13.66
2081,97,4,2024-09-30,22h00,Lundi,26,34.95
2082,53,4,2024-09-30,16h30,Lundi,75,100.0
2083,67,3,2024-09-30,09h00,Lundi,3,5.0
2084,92,1,2024-09-30,09h00,Lundi,10,15.26
2085,44,3,2024-09-30,16h30,Lundi,33,55.14
2086,8,4,2024-09-30,22h00,Lundi,30,41.19
2087,5,2,2024-09-30,18h30,Lundi,78,97.85
2088,92,3,2024-09-30,16h30,Lundi,28,48.03
2089,88,3,2024-10-01,20h30,Mardi,46,76.79
2090,2,3,2024-10-01,18h30,Mardi,33,55.74
2091,79,2,2024-10-01,20h30,Mardi,54,67.8
2092,70,4,2024-10-01,20h30,Mardi,71,94.79
2093,45,4,2024-10-01,22h00,Mardi,23,31.31
2094,5,3,2024-10-01,16h30,Mardi,46,77.61
2095,93,2,2024-10-01,18h30,Mardi,59,74.79
2096,12,3,2024-10-01,18h30,Mardi,48,81.5
2097,44,2,2024-10-01,09h00,Mardi,26,33.09
2098,76,3,2024-10-01,11h30,Mardi,21,35.73
2099,100,3,2024-10-01,20h30,Mardi,35,59.41
2100,94,1,2024-10-01,22h00,Mardi,50,71.64
2101,48,3,2024-10-01,20h30,Mardi,35,58.84
2102,97,1,2024-10-01,16h30,Mardi,40,57.71
2103,39,1,2024-10-01,16h30,Mardi,30,43.33
2104,96,2,2024-10-01,14h00,Mardi,28,35.47
2105,39,3,2024-10-01,20h30,Mardi,41,69.12
2106,87,2,2024-10-01,20h30,Mardi,47,59.44
2107,49,2,2024-10-01,09h00,Mardi,4,5.0
2108,100,3,2024-10-01,16h30,Mardi,43,72.0
2109,13,2,2024-10-01,20h30,Mardi,61,76.96
2110,12,1,2024-10-01,16h30,Mardi,52,73.57
2111,17,4,2024-10-01,11h30,Mardi,12,17.13
2112,52,4,2024-10-02,22h00,Mercredi,21,28.82
2113,34,4,2024-10-02,20h30,Mercredi,62,83.54
2114,63,4,2024-10-02,22h00,Mercredi,40,53.98
2115,21,2,2024-10-02,18h30,Mercredi,78,98.19
2116,17,1,2024-10-02,20h30,Mercredi,71,100.0
2117,28,4,2024-10-02,16h30,Mercredi,51,68.86
2118,72,3,2024-10-02,09h00,Mercredi,5,9.43
2119,78,4,2024-10-02,09h00,Mercredi,22,29.33
2120,6,2,2024-10-02,09h00,Mercredi,28,35.76
2121,48,3,2024-10-02,14h00,Mercredi,18,30.45
2122,102,2,2024-10-02,11h30,Mercredi,30,38.08
2123,101,4,2024-10-02,09h00,Mercredi,16,21.44
2124,37,2,2024-10-02,11h30,Mercredi,14,18.04
2125,105,4,2024-10-02,09h00,Mercredi,14,19.99
2126,6,4,2024-10-02,16h30,Mercredi,56,75.72
2127,74,3,2024-10-02,18h30,Mercredi,38,64.59
2128,49,4,2024-10-02,22h00,Mercredi,23,31.21
2129,93,2,2024-10-02,22h00,Mercredi,60,76.0
2130,98,4,2024-10-02,20h30,Mercredi,63,85.05
2131,58,2,2024-10-02,22h00,Mercredi,19,24.28
2132,80,4,2024-10-02,16h30,Mercredi,42,56.86
2133,30,4,2024-10-02,14h00,Mercredi,11,15.77
2134,57,3,2024-10-02,20h30,Mercredi,20,34.3
2135,12,2,2024-10-02,20h30,Mercredi,80,100.0
2136,40,1,2024-10-03,20h30,Jeudi,48,67.63
2137,72,1,2024-10-03,11h30,Jeudi,23,32.4
2138,97,1,2024-10-03,18h30,Jeudi,45,63.83
2139,67,2,2024-10-03,22h00,Jeudi,18,22.72
2140,16,2,2024-10-03,09h00,Jeudi,15,18.87
2141,36,2,2024-10-03,11h30,Jeudi,26,33.01
2142,75,4,2024-10-03,09h00,Jeudi,3,5.0
2143,104,3,2024-10-03,16h30,Jeudi,25,43.17
2144,3,3,2024-10-03,16h30,Jeudi,36,60.6
2145,24,4,2024-10-03,09h00,Jeudi,16,21.67
2146,33,1,2024-10-03,09h00,Jeudi,4,6.91
2147,13,2,2024-10-03,14h00,Jeudi,48,60.69
2148,12,2,2024-10-03,14h00,Jeudi,49,62.25
2149,53,2,2024-10-03,09h00,Jeudi,45,56.99
2150,4,1,2024-10-03,14h00,Jeudi,34,47.99
2151,50,1,2024-10-03,14h00,Jeudi,36,50.87
2152,34,4,2024-10-03,22h00,Jeudi,58,77.8
2153,16,1,2024-10-03,11h30,Jeudi,20,29.05
2154,31,4,2024-10-03,18h30,Jeudi,75,100.0
2155,97,4,2024-10-03,09h00,Jeudi,10,13.73
2156,71,4,2024-10-03,09h00,Jeudi,13,18.43
2157,62,1,2024-10-03,16h30,Jeudi,19,27.25
2158,3,3,2024-10-03,18h30,Jeudi,37,62.24
2159,76,1,2024-10-03,11h30,Jeudi,23,33.42
2160,17,3,2024-10-03,18h30,Jeudi,40,67.63
2161,58,1,2024-10-04,22h00,Vendredi,15,21.68
2162,19,3,2024-10-04,18h30,Vendredi,51,85.7
2163,22,2,2024-10-04,18h30,Vendredi,80,100.0
2164,72,4,2024-10-04,09h00,Vendredi,3,5.0
2165,1,4,2024-10-04,22h00,Vendredi,24,32.69
2166,22,1,2024-10-04,09h00,Vendredi,3,5.0
2167,62,3,2024-10-04,18h30,Vendredi,46,77.66
2168,45,2,2024-10-04,18h30,Vendredi,80,100.0
2169,66,3,2024-10-04,09h00,Vendredi,9,16.48
2170,9,3,2024-10-04,09h00,Vendredi,23,39.59
2171,51,1,2024-10-04,22h00,Vendredi,26,36.78
2172,36,4,2024-10-04,11h30,Vendredi,26,35.53
2173,79,3,2024-10-04,20h30,Vendredi,60,100.0
2174,97,4,2024-10-04,14h00,Vendredi,29,39.63
2175,32,3,2024-10-04,14h00,Vendredi,33,56.03
2176,43,1,2024-10-04,20h30,Vendredi,70,99.61
2177,18,1,2024-10-04,18h30,Vendredi,47,66.25
2178,87,2,2024-10-04,16h30,Vendredi,47,59.96
2179,72,4,2024-10-04,22h00,Vendredi,35,47.98
2180,84,1,2024-10-04,18h30,Vendredi,54,76.52
2181,4,4,2024-10-04,20h30,Vendredi,75,100.0
2182,49,3,2024-10-04,16h30,Vendredi,44,74.31
2183,23,1,2024-10-04,09h00,Vendredi,3,5.0
2184,2,2,2024-10-05,20h30,Samedi,80,100.0
2185,3,3,2024-10-05,20h30,Samedi,60,100.0
2186,12,3,2024-10-05,22h00,Samedi,25,42.95
2187,92,2,2024-10-05,11h30,Samedi,41,51.84
2188,5,3,2024-10-05,16h30,Samedi,44,74.29
2189,91,2,2024-10-05,09h00,Samedi,13,16.6
2190,51,1,2024-10-05,22h00,Samedi,35,49.75
2191,36,4,2024-10-05,11h30,Samedi,6,8.6
2192,73,2,2024-10-05,09h00,Samedi,12,15.07
2193,76,2,2024-10-05,20h30,Samedi,80,100.0
2194,73,2,2024-10-05,18h30,Samedi,71,89.95
2195,94,3,2024-10-05,11h30,Samedi,13,22.19
2196,89,3,2024-10-05,20h30,Samedi,52,87.58
2197,72,4,2024-10-05,09h00,Samedi,18,25.08
2198,84,1,2024-10-05,22h00,Samedi,26,37.17
2199,42,4,2024-10-05,22h00,Samedi,31,41.8
2200,88,4,2024-10-05,16h30,Samedi,44,59.5
2201,47,1,2024-10-05,20h30,Samedi,54,76.29
2202,54,4,2024-10-05,14h00,Samedi,75,100.0
2203,1,4,2024-10-05,11h30,Samedi,20,27.71
2204,104,1,2024-10-05,20h30,Samedi,71,100.0
2205,29,4,2024-10-05,09h00,Samedi,18,24.14
2206,43,3,2024-10-05,09h00,Samedi,5,9.84
2207,81,1,2024-10-06,09h00,Dimanche,3,5.0
2208,76,3,2024-10-06,22h00,Dimanche,24,41.24
2209,33,2,2024-10-06,09h00,Dimanche,4,5.0
2210,7,3,2024-10-06,18h30,Dimanche,57,95.21
2211,102,2,2024-10-06,09h00,Dimanche,12,15.89
2212,98,1,2024-10-06,20h30,Dimanche,44,62.73
2213,58,1,2024-10-06,09h00,Dimanche,69,97.91
2214,49,3,2024-10-06,22h00,Dimanche,15,26.54
2215,89,1,2024-10-06,22h00,Dimanche,42,60.52
2216,57,1,2024-10-06,14h00,Dimanche,71,100.0
2217,79,4,2024-10-06,09h00,Dimanche,17,23.06
2218,7,3,2024-10-06,22h00,Dimanche,29,48.63
2219,49,4,2024-10-06,09h00,Dimanche,3,5.0
2220,77,1,2024-10-06,16h30,Dimanche,42,59.9
2221,50,4,2024-10-06,22h00,Dimanche,11,15.78
2222,13,3,2024-10-06,20h30,Dimanche,60,100.0
2223,87,1,2024-10-06,16h30,Dimanche,29,41.32
2224,14,1,2024-10-06,09h00,Dimanche,18,25.78
2225,77,1,2024-10-06,18h30,Dimanche,59,84.43
2226,74,2,2024-10-06,20h30,Dimanche,66,82.57
2227,66,3,2024-10-06,14h00,Dimanche,10,18.25
2228,57,2,2024-10-06,11h30,Dimanche,80,100.0
2229,18,1,2024-10-06,09h00,Dimanche,19,27.56
2230,66,3,2024-10-06,14h00,Dimanche,27,46.63
2231,75,2,2024-10-06,11h30,Dimanche,15,19.18
2232,48,1,2024-10-07,18h30,Lundi,57,81.11
2233,76,2,2024-10-07,09h00,Lundi,15,19.76
2234,72,1,2024-10-07,16h30,Lundi,47,67.12
2235,45,2,2024-10-07,11h30,Lundi,13,16.89
2236,9,3,2024-10-07,11h30,Lundi,17,28.78
2237,86,4,2024-10-07,20h30,Lundi,54,73.19
2238,89,3,2024-10-07,22h00,Lundi,15,25.42
2239,75,3,2024-10-07,18h30,Lundi,43,71.71
2240,14,4,2024-10-07,22h00,Lundi,39,52.2
2241,6,4,2024-10-07,11h30,Lundi,37,50.0
2242,89,2,2024-10-07,16h30,Lundi,34,43.75
2243,80,2,2024-10-07,11h30,Lundi,9,11.63
2244,105,3,2024-10-07,22h00,Lundi,22,37.48
2245,95,4,2024-10-07,11h30,Lundi,3,5.0
2246,1,3,2024-10-07,09h00,Lundi,22,38.16
2247,10,3,2024-10-07,09h00,Lundi,11,18.74
2248,57,2,2024-10-07,20h30,Lundi,31,39.76
2249,75,3,2024-10-07,09h00,Lundi,15,25.9
2250,37,2,2024-10-07,11h30,Lundi,16,20.76
2251,34,2,2024-10-07,14h00,Lundi,40,50.19
2252,26,1,2024-10-07,11h30,Lundi,14,20.62
2253,34,1,2024-10-07,09h00,Lundi,12,18.19
2254,101,1,2024-10-08,14h00,Mardi,22,32.31
2255,27,3,2024-10-08,16h30,Mardi,38,63.35
2256,85,2,2024-10-08,18h30,Mardi,71,89.81
2257,103,4,2024-10-08,20h30,Mardi,63,84.15
2258,17,2,2024-10-08,11h30,Mardi,24,30.68
2259,69,4,2024-10-08,20h30,Mardi,55,73.57
2260,82,2,2024-10-08,09h00,Mardi,18,23.53
2261,98,2,2024-10-08,22h00,Mardi,9,11.34
2262,42,2,2024-10-08,09h00,Mardi,5,7.32
2263,81,3,2024-10-08,22h00,Mardi,28,48.02
2264,75,4,2024-10-08,11h30,Mardi,31,42.2
2265,94,1,2024-10-08,22h00,Mardi,33,47.59
2266,9,2,2024-10-08,18h30,Mardi,68,85.25
2267,50,3,2024-10-08,16h30,Mardi,24,40.52
2268,92,3,2024-10-08,18h30,Mardi,38,64.11
2269,89,4,2024-10-08,20h30,Mardi,68,91.08
2270,75,4,2024-10-08,20h30,Mardi,58,78.27
2271,102,1,2024-10-08,11h30,Mardi,18,26.54
2272,31,4,2024-10-08,11h30,Mardi,26,35.94
2273,40,4,2024-10-08,16h30,Mardi,17,22.68
2274,48,3,2024-10-08,18h30,Mardi,39,65.82
2275,11,2,2024-10-08,22h00,Mardi,42,53.24
2276,46,2,2024-10-08,18h30,Mardi,67,84.56
2277,6,4,2024-10-08,18h30,Mardi,54,72.84
2278,60,4,2024-10-08,16h30,Mardi,64,86.28
2279,103,4,2024-10-09,14h00,Mercredi,28,37.61
2280,57,2,2024-10-09,14h00,Mercredi,75,94.66
2281,83,1,2024-10-09,14h00,Mercredi,32,46.16
2282,65,1,2024-10-09,22h00,Mercredi,29,42.18
2283,36,2,2024-10-09,09h00,Mercredi,16,20.34
2284,70,2,2024-10-09,14h00,Mercredi,31,39.69
2285,26,3,2024-10-09,14h00,Mercredi,22,37.82
2286,88,3,2024-10-09,11h30,Mercredi,27,45.87
2287,91,2,2024-10-09,22h00,Mercredi,52,65.29
2288,34,1,2024-10-09,22h00,Mercredi,27,38.31
2289,39,3,2024-10-09,22h00,Mercredi,3,5.0
2290,52,1,2024-10-09,16h30,Mercredi,71,100.0
2291,84,2,2024-10-09,22h00,Mercredi,24,31.11
2292,96,2,2024-10-09,16h30,Mercredi,37,47.17
2293,30,4,2024-10-09,20h30,Mercredi,74,99.31
2294,11,3,2024-10-09,22h00,Mercredi,19,31.93
2295,25,4,2024-10-09,22h00,Mercredi,52,69.66
2296,57,4,2024-10-09,22h00,Mercredi,15,20.55
2297,72,1,2024-10-09,14h00,Mercredi,33,47.69
2298,40,1,2024-10-09,16h30,Mercredi,47,66.71
2299,104,3,2024-10-09,14h00,Mercredi,23,39.94
2300,97,4,2024-10-09,22h00,Mercredi,33,44.49
2301,69,3,2024-10-10,14h00,Jeudi,11,18.72
2302,5,2,2024-10-10,11h30,Jeudi,21,26.93
2303,43,4,2024-10-10,16h30,Jeudi,38,51.39
2304,69,4,2024-10-10,11h30,Jeudi,22,29.45
2305,61,1,2024-10-10,14h00,Jeudi,14,20.08
2306,39,1,2024-10-10,11h30,Jeudi,11,16.44
2307,14,2,2024-10-10,09h00,Jeudi,26,32.54
2308,4,2,2024-10-10,11h30,Jeudi,16,20.53
2309,9,4,2024-10-10,14h00,Jeudi,43,57.72
2310,68,1,2024-10-10,16h30,Jeudi,38,54.57
2311,8,3,2024-10-10,18h30,Jeudi,55,92.65
2312,53,4,2024-10-10,11h30,Jeudi,64,85.74
2313,15,2,2024-10-10,18h30,Jeudi,51,64.76
2314,50,2,2024-10-10,11h30,Jeudi,25,31.7
2315,27,3,2024-10-10,16h30,Jeudi,41,69.34
2316,21,3,2024-10-10,18h30,Jeudi,41,68.85
2317,26,4,2024-10-10,14h00,Jeudi,42,56.02
2318,58,1,2024-10-10,22h00,Jeudi,42,60.18
2319,52,2,2024-10-10,18h30,Jeudi,40,50.59
2320,63,4,2024-10-10,16h30,Jeudi,44,58.7
2321,74,1,2024-10-10,20h30,Jeudi,68,96.54
2322,59,3,2024-10-10,20h30,Jeudi,30,51.37
2323,92,3,2024-10-10,16h30,Jeudi,15,25.42
2324,23,4,2024-10-10,11h30,Jeudi,10,13.74
2325,23,4,2024-10-10,16h30,Jeudi,36,48.82
2326,73,1,2024-10-11,16h30,Vendredi,55,78.63
2327,90,1,2024-10-11,11h30,Vendredi,22,32.29
2328,81,3,2024-10-11,20h30,Vendredi,47,79.6
2329,9,2,2024-10-11,16h30,Vendredi,44,56.19
2330,16,3,2024-10-11,09h00,Vendredi,16,26.95
2331,97,1,2024-10-11,18h30,Vendredi,52,74.55
2332,58,2,2024-10-11,14h00,Vendredi,71,88.76
2333,27,1,2024-10-11,16h30,Vendredi,59,83.85
2334,87,4,2024-10-11,16h30,Vendredi,44,59.02
2335,44,4,2024-10-11,22h00,Vendredi,23,31.38
2336,33,1,2024-10-11,20h30,Vendredi,71,100.0
2337,18,3,2024-10-11,20h30,Vendredi,60,100.0
2338,9,1,2024-10-11,18h30,Vendredi,53,74.74
2339,85,2,2024-10-11,20h30,Vendredi,72,90.51
2340,36,2,2024-10-11,11h30,Vendredi,17,21.72
2341,3,1,2024-10-11,11h30,Vendredi,23,33.74
2342,51,2,2024-10-11,09h00,Vendredi,67,84.48
2343,86,1,2024-10-11,20h30,Vendredi,58,82.36
2344,23,2,2024-10-11,20h30,Vendredi,80,100.0
2345,5,2,2024-10-11,16h30,Vendredi,52,65.94
2346,104,1,2024-10-11,16h30,Vendredi,26,37.83
2347,89,3,2024-10-11,16h30,Vendredi,34,57.26
2348,99,4,2024-10-11,22h00,Vendredi,26,34.94
2349,26,2,2024-10-11,14h00,Vendredi,44,55.33
2350,3,4,2024-10-11,09h00,Vendredi,16,22.65
2351,44,2,2024-10-12,20h30,Samedi,56,70.62
2352,13,2,2024-10-12,20h30,Samedi,75,93.8
2353,22,1,2024-10-12,16h30,Samedi,35,49.3
2354,42,2,2024-10-12,18h30,Samedi,70,87.97
2355,27,4,2024-10-12,16h30,Samedi,58,77.34
2356,46,3,2024-10-12,11h30,Samedi,18,31.03
2357,2,4,2024-10-12,20h30,Samedi,72,96.38
2358,59,2,2024-10-12,09h00,Samedi,68,85.65
2359,85,3,2024-10-12,20h30,Samedi,52,87.14
2360,28,4,2024-10-12,14h00,Samedi,36,49.22
2361,99,4,2024-10-12,09h00,Samedi,9,12.3
2362,73,2,2024-10-12,14h00,Samedi,27,34.54
2363,13,3,2024-10-12,20h30,Samedi,57,95.22
2364,99,2,2024-10-12,14h00,Samedi,25,31.25
2365,23,3,2024-10-12,22h00,Samedi,38,64.45
2366,3,4,2024-10-12,16h30,Samedi,55,74.32
2367,66,2,2024-10-12,18h30,Samedi,41,52.25
2368,30,1,2024-10-12,18h30,Samedi,56,79.04
2369,98,1,2024-10-12,14h00,Samedi,35,49.38
2370,32,1,2024-10-12,09h00,Samedi,21,29.9
2371,48,4,2024-10-13,14h00,Dimanche,31,41.96
2372,83,1,2024-10-13,11h30,Dimanche,27,38.62
2373,93,4,2024-10-13,20h30,Dimanche,75,100.0
2374,41,1,2024-10-13,18h30,Dimanche,57,81.31
2375,102,4,2024-10-13,20h30,Dimanche,70,93.48
2376,30,3,2024-10-13,14h00,Dimanche,18,31.04
2377,32,2,2024-10-13,18h30,Dimanche,80,100.0
2378,32,2,2024-10-13,18h30,Dimanche,80,100.0
2379,49,3,2024-10-13,11h30,Dimanche,13,22.96
2380,63,1,2024-10-13,11h30,Dimanche,14,20.27
2381,7,2,2024-10-13,11h30,Dimanche,34,43.72
2382,71,2,2024-10-13,11h30,Dimanche,20,25.06
2383,65,1,2024-10-13,16h30,Dimanche,33,47.88
2384,93,2,2024-10-13,11h30,Dimanche,7,9.56
2385,55,2,2024-10-13,18h30,Dimanche,51,63.86
2386,58,2,2024-10-13,14h00,Dimanche,80,100.0
2387,101,4,2024-10-13,09h00,Dimanche,17,24.0
2388,49,2,2024-10-13,16h30,Dimanche,39,49.37
